utt_id,label,audio_path,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_flatness_mean,spectral_flatness_std,zero_crossing_rate_mean,zero_crossing_rate_std,rms_mean,rms_std,f0_mean,f0_std,f0_min,f0_max,f0_median,voiced_ratio,duration_seconds
DF_E_2000049,spoof,lab5/data/sample_audio/DF_E_2000049.flac,-188.46010242038304,120.75278869830284,74.86052447424994,62.176511292118285,16.65306564701928,25.282247617520145,48.33985332912869,30.976440442034807,8.362836646371418,16.52512005574768,5.605676053629981,14.288245738002631,-28.910158228874206,21.606538438020873,-7.110266774230533,18.80347004962893,-8.340011366208394,16.040202393906206,4.654298739300834,13.094634641393883,-20.786988360351987,15.211550985393608,-4.136709302001529,7.7408730231276675,-12.80946636862225,11.912663075997871,1899.4505708837492,1394.4382506168483,1552.795663102094,464.0581615033298,3441.3194444444443,1877.7602817540435,0.017055436263197204,0.023458773190065306,0.17740885416666666,0.15659365691049834,0.13978123041904636,0.11028828947349636,99.66756046590582,13.90074596514455,75.08956929488721,143.10381939241012,97.52591255585949,0.7555555555555555,1.408
DF_E_2000053,bonafide,lab5/data/sample_audio/DF_E_2000053.flac,-231.19649931725036,162.86048048098525,77.44020020708125,58.9823096362853,-9.436769957238056,36.42832043397957,23.05841575531249,20.593416474375594,0.2106071280196626,14.278034214746713,7.809851671152926,14.555239941012685,-22.08343055146806,18.38779497068652,5.937551255872909,12.538696288936256,-20.568244062998193,15.869208177419262,0.06242404022115342,8.447524311999548,-8.800684182330015,9.434262404188901,-4.339016075781051,7.775720067910795,-5.817415258668839,8.434299294021782,1669.153756864033,960.8128145476392,1632.3195751950075,493.91898034221464,3320.478723404255,1571.0429600036277,0.010972688680630335,0.02000454386594518,0.11701088763297872,0.11905451986102138,0.12542132556204996,0.09455205544196559,142.29175169534886,30.00843416576823,65.04604363061306,242.20695752167381,141.28632688098003,0.776595744680851,3.0
DF_E_2000055,spoof,lab5/data/sample_audio/DF_E_2000055.flac,-293.6548411998343,105.56606393069121,74.26087050995928,37.50278333009156,-5.189653276128972,22.001524756674844,23.9650497709183,33.74429185574656,1.868812341480813,12.849478480216655,-5.39916068949598,10.899462191025675,-8.92236407925474,9.770524953641226,-10.692229388876164,16.0081448039934,-6.253474669887664,11.255936019157156,-4.742630278414234,15.83749655409307,-8.05531215318974,10.727226707327889,-5.919109816326106,5.296657672785075,-7.335517593203707,5.734155959946628,1894.4196312471136,772.6964118250461,1776.777026629778,445.4926133558152,3851.811835106383,1629.1241603374199,0.09740354096640871,0.08812154214373576,0.15219830452127658,0.07604366418864228,0.07931856778351233,0.11762797651375242,136.0259901152414,46.49146827654052,65.96592041401293,339.5026209971525,130.60979891453547,0.7978723404255319,3.0
DF_E_2000058,bonafide,lab5/data/sample_audio/DF_E_2000058.flac,-336.733080777255,163.3610415855032,53.10526375337081,59.91541621662257,8.72322964668274,23.830813266659725,32.31972766789523,32.36083558262265,1.7215705015442588,15.790831035536243,1.576062146100131,13.353152213791063,-14.686806385083631,18.45568583299854,-4.250228669697588,12.344406051515598,-4.975689614902843,10.516377632469059,-5.297775217077949,13.815524178703773,-3.9491657773202116,9.45572465495995,2.441407103701071,7.287429300302686,-1.431079096143896,7.953882779284055,1617.2887807532188,1385.4518548640654,1412.7110870695942,298.29260483426185,2741.903409090909,1796.3765141289136,0.015348981868076159,0.03041183905937444,0.13010475852272727,0.16239681617716673,0.07994775064077905,0.1127431440889224,125.12686606596704,61.63502376805769,73.44252686245204,391.2007864570328,102.1947572392775,0.8,1.728
DF_E_2000072,spoof,lab5/data/sample_audio/DF_E_2000072.flac,-230.03142920960772,121.98684840621425,113.84904896959345,73.8890313820019,7.042681117007073,37.46792481767266,36.629296870941815,24.700638445968472,10.870783825543649,18.762433922124657,-2.7090037596669605,20.645661548423206,-15.338917770284288,17.263375447881497,-16.92733169299491,11.970836449397115,-15.953211273601715,12.632743902107688,-3.5785256332539497,8.906768053628698,-6.370058817749328,9.450970439090023,-1.1341841255730771,7.382628792810339,1.9236241994386023,10.177209115603254,1377.7200780887533,984.8871893820738,1390.1375027690299,572.9213456297676,2736.2034574468084,1745.91326576108,0.02562790204226869,0.05457364790035123,0.09803025265957446,0.09399807149780978,0.13284868192475072,0.09134502619293602,101.89035735077708,11.036661410956423,85.62688634152664,131.8468721418512,99.45013812390718,0.7978723404255319,3.0
DF_E_2000075,spoof,lab5/data/sample_audio/DF_E_2000075.flac,-281.722046426002,153.57361274929949,67.73972477050538,69.79391787110748,12.822647572831904,38.65514603405958,16.251527613781867,17.701183824111354,1.5005958302223936,18.8715163060162,4.8672137935744955,13.36461162648757,-14.208909513468438,18.12519838129709,-1.7306069896576253,12.341446668440636,-9.51286545015396,10.975497295815178,-4.25428576577217,6.402167827067846,-9.026005486303822,8.088184986372326,-4.469368331926934,6.31811283603541,-9.753761078449006,7.051613679391737,2297.5020621449644,1245.8253593522056,1884.796379768108,552.4913222122663,4482.380319148936,1754.7261380680782,0.06934035868788611,0.08468156874916315,0.18962973736702127,0.13561327046498003,0.05291487429132487,0.04981094786028207,106.2409486680752,28.386672034757087,66.86303915298231,219.17132709523722,111.17607985552091,0.7978723404255319,3.0
DF_E_2000079,bonafide,lab5/data/sample_audio/DF_E_2000079.flac,-262.19711990356444,138.51526834607463,125.30176121136722,71.93055078174282,11.505625425366794,30.03915673659411,18.128820525197423,17.67516607720849,-1.2380702649845796,21.408398434662498,0.9040983908316669,18.326263646027577,-12.122868980379666,14.745410973540457,-14.074310850395875,15.627907578264129,-18.724073700694476,16.549882404531445,-0.8429098889231682,13.240809731735276,-8.810869497236084,8.924915484429055,-1.3669936539495693,10.44937357246114,0.6837951802155551,13.523488636603853,1287.8573358160859,1000.9968701382618,1355.0556025449825,624.7709147851798,2500.827205882353,1895.7222789435696,0.028007467235254487,0.06603828099406037,0.09206112132352941,0.10899684005036385,0.12290051421047846,0.0947420090799495,94.00467890426137,11.135852811448789,79.11345792055891,117.92720990219173,90.74526628684758,0.8,2.688
DF_E_2000080,spoof,lab5/data/sample_audio/DF_E_2000080.flac,-320.00681261949137,144.85090278008596,89.66388298046421,61.465115788494565,3.6127505373786875,31.530184203768748,22.87508066439293,24.64169465203794,14.33528054725956,15.843217433010732,0.038068976200802226,12.607213977139166,-26.078734862972315,21.48507683342085,-11.300369431435222,11.85579825564689,-21.682601774242563,16.98268353282517,-9.821202599246737,15.311498106366175,-11.009137822708613,11.373747354668039,-14.663659771563301,11.703609859853541,-6.390729953705425,7.861508783510699,1468.2156513074308,1026.928647373303,1560.6728098966007,632.3430916576408,2927.5968309859154,2096.3465174840726,0.02317653810644861,0.04518456312912255,0.0935849471830986,0.09529326245993179,0.06834807741785918,0.049783282775791166,143.77911448857222,17.58283784576264,122.1883987358832,232.87532393832316,140.67840479178346,0.7887323943661971,2.248125
DF_E_2000091,spoof,lab5/data/sample_audio/DF_E_2000091.flac,-191.2965809639464,83.97553698088625,61.621388357370456,48.53364483789225,-13.043003516628387,34.158594870493765,34.15219836032137,24.10693831997869,-15.226225785276991,15.272111113916909,-9.142963952840642,9.69317833318307,-25.89269292322879,11.39709459538944,-20.67765815841391,12.047432092689485,-20.044270367064374,11.095282106168796,-20.118410440201455,13.517125363767212,-9.916818380672881,10.876123086243792,-15.955001215668435,12.207461526380069,-8.222061271046071,7.434003104753724,1893.5795267348553,989.3026476162931,1680.302816424222,435.42633654547956,3663.7300531914893,1582.812169724734,0.049966042749261724,0.0810991433200264,0.1456792303856383,0.09579604275566858,0.13434177792279367,0.08450351828379976,199.53062654705275,19.93889369520786,162.86025865349157,247.52592275752704,197.9215616260401,0.7978723404255319,3.0
DF_E_2000096,spoof,lab5/data/sample_audio/DF_E_2000096.flac,-269.1400584768742,159.04002772380338,106.84997602797885,67.30232487231909,-24.809892367829192,34.40988762116201,3.699419414426418,25.375423983924975,-20.32601705328264,23.44981449980583,1.3954657240513157,13.654311632208499,-17.071675355169685,17.174343321159277,-9.745629318494428,15.225488254701848,-18.08690822120518,12.607335241991983,2.755127250989701,8.095834589095489,-6.725634047305806,11.445161051292313,-12.970872765030474,12.305223466340534,-11.49193755513493,9.22981630438092,1589.239732347117,980.6179511007341,1371.9630053059575,568.0404042010052,2923.038563829787,1899.5354053231008,0.06229264287561664,0.12410991099769196,0.1280024102393617,0.1063020332279051,0.09161257419683796,0.06553826193958263,207.33741709950982,42.89894412719381,72.59814095095228,319.8096917223958,206.95631141322454,0.7872340425531915,3.0
DF_E_2000100,spoof,lab5/data/sample_audio/DF_E_2000100.flac,-243.74028769959796,77.4776339831943,128.65909765629058,72.6039232298533,0.6069129800542872,39.81381841268144,39.03653928447277,24.855362049761812,8.213906715524958,17.592996182541988,-8.210975448501872,20.032312349556392,-20.803785489594684,11.177551980812769,-21.09658523569716,14.38554160233713,-26.711247460639225,12.34849740891117,-7.347597902125501,15.252615648933837,-10.695632217095254,11.563137486973517,-2.2473364012672548,7.977784869130335,0.5098791344368712,13.259744300890906,1267.7723168109953,1091.0472631114437,1188.1671788675521,551.3204608563964,2368.683510638298,1733.601842639739,0.013731497775136225,0.035549447307748255,0.0963887965425532,0.10485878259013616,0.10410933181435425,0.054806808930635754,101.57885884709415,17.98214616961348,85.0691034327013,197.57322568223077,97.00270077122717,0.7978723404255319,3.0
DF_E_2000102,spoof,lab5/data/sample_audio/DF_E_2000102.flac,-261.39746255743995,141.26719469765783,68.17728226621674,52.53641742413532,-14.530222687206857,56.10297970515529,45.7061001953401,38.45607839204339,-26.955200578660182,29.516524778974784,-14.150050010379047,21.093310238852037,-20.20466517381472,15.334537079430335,-16.00175574631111,12.198538604876452,-9.609303534286072,12.417611246682304,-19.15072351806376,10.604006431911047,-5.886219694393954,11.27708543925734,-3.854087020334316,8.738144005087772,-3.809582891835742,6.056124071260144,1692.9340853846977,935.1741140221058,1516.8723201788462,541.1301992202798,3361.6224315068494,1725.1246198855022,0.04130129135820139,0.09030381006912809,0.13686590325342465,0.10239415381856819,0.1400257430222192,0.10090211105682995,187.46792479887537,25.91296244337591,71.17566632575185,247.31554232581553,185.55952360372268,0.7945205479452054,2.304
DF_E_2000106,spoof,lab5/data/sample_audio/DF_E_2000106.flac,-149.0086717055394,84.94768478667001,59.54610684055548,60.463656249559044,9.149847232378447,47.71594452431028,23.423359144765598,26.9133303729705,-22.7896842824725,20.35555543886621,-15.5930375961157,16.530376819786323,-19.11762099999648,11.930495583001695,-3.1372887208484688,15.62376871438035,-14.683679825984514,17.365366782002603,-13.941651628567623,9.228737142859625,-13.489813832136301,10.436759642572827,-8.036702161798111,9.670869424527378,-4.543436362193181,6.400562788393173,2282.2702903479144,1323.380578594224,1746.9183483738911,563.8105923004614,4129.957932692308,1986.9971678389916,0.03926353559619691,0.0570390120269528,0.19468336838942307,0.14825846687078753,0.16370701597770676,0.09447968670245403,218.56107793299557,10.719094017412871,198.03167468228338,234.23120566202567,221.3479871176298,0.7884615384615384,1.64
DF_E_2000115,spoof,lab5/data/sample_audio/DF_E_2000115.flac,-231.53158610700126,109.34922326434067,69.15242769344744,64.76214853180244,26.165693632091383,46.99170870203137,79.66418474266328,48.06217029876907,-9.290672442999231,31.90996014616271,-4.864231793277235,23.891193338825776,-19.58878008572452,26.076139610536067,-9.048116482884051,20.68688565639694,-25.210204981177686,18.09302906236602,-9.035359707582428,15.973202395588764,-21.040663687579602,12.413234974844451,5.955836787999394,10.649673032947083,-13.44368661868285,10.66064830952379,1785.0439871488002,1187.6617534413617,1519.7631815244963,427.18425001595244,3418.2981927710844,1502.066565777831,0.004543588168800568,0.006853134687592858,0.16502141378012047,0.1368250095894189,0.14715826658304804,0.08703018807950107,115.07668010903551,9.63198686754339,98.00391778467268,137.93611360377506,114.58886222581015,0.7951807228915663,2.624
DF_E_2000117,spoof,lab5/data/sample_audio/DF_E_2000117.flac,-171.9675267402162,53.6179640330654,75.34738859217218,37.977050245788554,-13.839928890796418,39.316815070176624,15.758829059753012,28.20379423070215,-15.777207571141263,23.335852209900654,-11.365954699034386,15.40790601299268,-23.94746462398387,14.501932819475071,-14.207779601216316,12.400129065538422,-19.70250110835471,12.19025312908958,-15.449215178159957,10.938918736215927,-2.8319083482245024,9.999953283096287,-10.258344399802228,14.577833289924602,-1.5128590142790308,8.542945050950037,1746.5299995770374,1151.5928584120165,1604.9143746848629,499.58490303485735,3272.938829787234,1818.4755566310814,0.03256492587489118,0.07385767686056657,0.1297893118351064,0.11472876888196815,0.17867116307086767,0.10078435596334209,234.35482448786516,24.304966170814343,186.87212210129746,291.63168685796524,230.5978531369763,0.7978723404255319,3.0
DF_E_2000123,spoof,lab5/data/sample_audio/DF_E_2000123.flac,-261.57820486515124,74.79454145218497,68.36652847300185,56.59666100276609,9.528996614699668,43.92629401203916,33.3397613459445,31.604395127611962,-17.31181761305383,23.794328615693345,-15.543096907595372,17.799969369677644,-19.33191542739564,18.122269524681972,-23.440677538514137,16.90477862339526,-24.077288491215477,15.072417322152353,-20.22221527462627,10.204574148754299,-22.717140024329755,8.951421063831292,-12.948484262728945,12.811310930025524,-5.833993552054497,14.624226534612767,1747.4416693642931,1286.793947412083,1546.2733381835826,596.9621491294332,3261.3863031914893,2079.1241826632363,0.021303792199964942,0.04511232103456115,0.16865961602393617,0.14944845771367776,0.1238637271608434,0.09713098650151547,216.796546690598,26.301995109938954,81.69926361839289,268.9049764449046,210.80385570773709,0.776595744680851,3.0
DF_E_2000125,spoof,lab5/data/sample_audio/DF_E_2000125.flac,-166.94485893655332,102.59623182805043,84.40250203520694,56.670594448488394,5.619771793801734,27.910036150792532,19.011205150725992,25.49497430581216,-14.190499883382879,19.20811201836694,-12.757092925462317,14.58278828432358,-24.005353327127214,14.41752771484736,-28.134523718915087,17.35156074321927,-23.087979658486994,12.627559380041475,-7.646698259134242,12.595877976390392,-19.98406958833654,12.093843100926186,-9.909571859113713,9.875067946800785,-9.201635880990231,7.119705644559611,1681.6052624357517,998.5678339429817,1645.5417726534383,485.555791476541,3228.3909574468084,1921.9477806651607,0.029656539288748233,0.048969076559418075,0.1397523271276596,0.10493747554868404,0.1374263430154818,0.07263119420690235,156.71197740515382,27.79666941216911,119.02831304709142,236.47699487544062,149.5623472862348,0.7978723404255319,3.0
DF_E_2000126,spoof,lab5/data/sample_audio/DF_E_2000126.flac,-257.95082765467026,156.0771227708589,66.94801091797211,66.02107646143159,-3.8389587928267086,38.83067523829778,19.58365609540659,24.034935575319327,-6.3846888741587895,18.19935638564691,-1.2725241061519175,18.22598380556919,-13.0666595022468,15.800223486692465,-13.034918021629839,20.039794597313115,-21.996791443404028,17.424880592437553,-6.867647806511206,12.786895387600895,-14.706557842738489,12.510892045262239,-5.41376150897978,11.329496333220424,-13.637276414124404,11.076448300188465,2168.3560651455173,1413.3022454330471,1675.970222559063,518.097536989501,4037.798713235294,1763.5698252011507,0.02807305686848635,0.042569812341290564,0.19771800321691177,0.17954286019710156,0.10420547064131824,0.10101684362352932,144.01564878743952,22.664652727531976,86.49268627361884,202.7943912783567,140.31632849839562,0.7941176470588235,2.15
DF_E_2000127,spoof,lab5/data/sample_audio/DF_E_2000127.flac,-240.18794450921527,152.5806761073984,104.68744185011266,79.07240505280595,-17.511736273765564,44.42052584098795,44.89434129504834,38.17495143262511,-17.433464138184565,27.599863075323835,-5.609899601693881,19.548200258040445,-10.87522638248185,25.64366820857827,-23.3975173558219,19.488239709866157,-3.0881022308337487,15.774761064299774,1.0403673072992745,17.747700463196555,-4.988830998792487,12.484697075949331,7.977376586804955,7.936872449327105,-7.468194471577466,11.690070540060905,1450.7456638248116,1020.0122873042751,1293.9592346216475,467.5969334879907,2603.945974576271,1554.8703116246106,0.009275486272746108,0.022654613947259525,0.11762612552966102,0.11659696055335678,0.15126040217691591,0.1016807381556524,113.74896353198969,45.49880220486723,81.05663237132582,279.3714525544269,101.12659597278144,0.7966101694915254,1.856
